Previous,Current,HighestNext,GoldAmount,ExpectedAmount,HighestProbAmount,HighestAmount,LowestAmount,IsSame
Under30_CT227,Under30_CT206,Under30_CT227,66.96,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT206,Under30_CT227,Under30_CT227,44.75,109.97786610878661,69.55,371.29,-20.75,True
Under30_CT227,Under30_CT227,Under30_CT227,73.01,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,73.01,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,99.94,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,99.37,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,68.24,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,73.01,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,44.75,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT227,Under30_CT227,99.94,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT228,Under30_CT227,22.93,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT228,Under30_CT228,Under30_CT228,35.35,77.44467532467532,40.4,487.86,0.0,True
Under30_CT228,Under30_CT228,Under30_CT228,35.35,77.44467532467532,40.4,487.86,0.0,True
Under30_CT228,Under30_CT233,Under30_CT228,6.83,77.44467532467532,40.4,487.86,0.0,False
Under30_CT233,Under30_CT228,Under30_CT233,41.86,188.13583850931673,16.07,2057.98,0.0,False
Under30_CT228,Under30_CT228,Under30_CT228,41.86,77.44467532467532,40.4,487.86,0.0,True
Under30_CT228,Under30_CT227,Under30_CT228,67.56,77.44467532467532,40.4,487.86,0.0,False
Under30_CT227,Under30_CT206,Under30_CT227,3.47,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT206,Under30_CT233,Under30_CT227,3.56,109.97786610878661,69.55,371.29,-20.75,False
Under30_CT233,Under30_CT202,Under30_CT233,25.56,188.13583850931673,16.07,2057.98,0.0,False
Under30_CT202,Under30_CT227,Under30_CT227,112.22,190.72661111111108,112.22,2138.08,0.0,True
Under30_CT227,Under30_CT227,Under30_CT227,86.15,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT206,Under30_CT227,86.15,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT206,Under30_CT206,Under30_CT227,86.15,109.97786610878661,69.55,371.29,-20.75,False
Under30_CT206,Under30_CT227,Under30_CT227,86.15,109.97786610878661,69.55,371.29,-20.75,True
Under30_CT227,Under30_CT227,Under30_CT227,86.15,140.2704969485615,0.0,3125.0,-302.0,True
Under30_CT227,Under30_CT206,Under30_CT227,86.15,140.2704969485615,0.0,3125.0,-302.0,False
Under30_CT206,Under30_CT220,Under30_CT227,192.93,109.97786610878661,69.55,371.29,-20.75,False
Under30_CT220,Under30_CT220,Under30_CT220,192.93,99.22116104868917,0.0,427.67,0.0,True
Under30_CT220,Under30_CT227,Under30_CT220,70.89,99.22116104868917,0.0,427.67,0.0,False
START_STATE,Under60_WA206,Under60_MI227,284.0,70.01195804195802,0.0,740.65,-145.0,False
Under60_WA206,Under60_WA206,Under60_WA206,284.0,343.048700361011,319.0,8984.3,0.0,True
START_STATE,Under60_WA228,Under60_MI227,18.92,70.01195804195802,0.0,740.65,-145.0,False
Under60_WA228,Under60_WA227,Under60_WA228,168.58,77.23879310344822,40.0,934.12,0.0,False
Under60_WA227,Under60_WA231,Under60_WA227,27.85,197.00090990587165,0.0,4364.29,0.0,False
Under60_WA231,Under60_WA235,Under60_WA233,27.85,683.4820762711865,0.0,18891.7,0.0,False
Under60_WA235,Under60_WA233,Under60_WA233,11.14,660.8765918653578,0.0,18891.7,-47.24,True
START_STATE,Over60_WA232,Under60_MI227,315.0,70.01195804195802,0.0,740.65,-145.0,False
Over60_WA232,Over60_WA227,Over60_WA234,135.0,646.8125,830.56,926.13,0.0,False
Over60_WA227,Over60_WA227,Over60_WA227,180.0,401.697088948787,0.0,14908.3,0.0,True
Over60_WA227,Over60_WA220,Over60_WA227,180.0,401.697088948787,0.0,14908.3,0.0,False
Over60_WA220,Over60_WA202,Over60_WA220,250.0,205.6145061728394,231.0,693.0,0.0,False
START_STATE,Under30_MI7,Under60_MI227,0.0,70.01195804195802,0.0,740.65,-145.0,False
Under30_MI7,Under30_MI7,Under30_MI7,0.0,134.6949242424242,0.0,953.09,0.0,True
Under30_MI7,Under30_MI7,Under30_MI7,0.0,134.6949242424242,0.0,953.09,0.0,True
Under30_MI7,Under30_MI217,Under30_MI7,0.0,134.6949242424242,0.0,953.09,0.0,False
Under30_MI217,Under30_MI233,Under30_MI227,0.0,79.39189655172416,0.0,218.38,0.0,False
Under30_MI233,Under30_MI227,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,False
Under30_MI227,Under30_MI183,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI183,Under30_MI227,Under30_MI227,0.0,60.97716521739131,0.0,495.33,0.0,True
Under30_MI227,Under30_MI227,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI233,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI233,Under30_MI233,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,True
Under30_MI233,Under30_MI231,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,False
Under30_MI231,Under30_MI235,Under30_MI227,0.0,62.49736566643407,0.0,1170.82,0.0,False
Under30_MI235,Under30_MI227,Under30_MI233,0.0,58.678159324079715,0.0,2907.85,0.0,False
Under30_MI227,Under30_MI227,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI233,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI233,Under30_MI233,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,True
Under30_MI233,Under30_MI233,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,True
Under30_MI233,Under30_MI231,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,False
Under30_MI231,Under30_MI235,Under30_MI227,0.0,62.49736566643407,0.0,1170.82,0.0,False
Under30_MI235,Under30_MI233,Under30_MI233,0.0,58.678159324079715,0.0,2907.85,0.0,True
Under30_MI233,Under30_MI233,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,True
Under30_MI233,Under30_MI231,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,False
Under30_MI231,Under30_MI233,Under30_MI227,0.0,62.49736566643407,0.0,1170.82,0.0,False
Under30_MI233,Under30_MI233,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,True
Under30_MI233,Under30_MI233,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,True
Under30_MI233,Under30_MI227,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,False
Under30_MI227,Under30_MI233,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI233,Under30_MI234,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,False
Under30_MI234,Under30_MI170,Under30_MI234,0.0,107.53508168529663,0.0,5759.22,0.0,False
Under30_MI170,Under30_MI173,Under30_MI227,0.0,71.72385350318473,0.0,1780.92,0.0,False
Under30_MI173,Under30_MI234,Under30_MI227,0.0,135.6249068322981,0.0,900.79,0.0,False
Under30_MI234,Under30_MI227,Under30_MI234,0.0,107.53508168529663,0.0,5759.22,0.0,False
Under30_MI227,Under30_MI234,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI234,Under30_MI240,Under30_MI234,0.0,107.53508168529663,0.0,5759.22,0.0,False
Under30_MI240,Under30_MI231,Under30_MI227,0.0,56.364503631961234,0.0,933.39,0.0,False
Under30_MI231,Under30_MI227,Under30_MI227,0.0,62.49736566643407,0.0,1170.82,0.0,True
Under30_MI227,Under30_MI227,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI234,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI234,Under30_MI227,Under30_MI234,0.0,107.53508168529663,0.0,5759.22,0.0,False
Under30_MI227,Under30_MI227,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI197,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI197,Under30_MI197,Under30_MI227,0.0,75.39951417004046,0.0,1058.54,0.0,False
Under30_MI197,Under30_MI6,Under30_MI227,0.0,75.39951417004046,0.0,1058.54,0.0,False
Under30_MI6,Under30_MI232,Under30_MI227,0.0,0.0,0.0,0.0,0.0,False
Under30_MI232,Under30_MI232,Under30_MI232,0.0,54.0030202578269,0.0,1064.9,-464.94,True
Under30_MI232,Under30_MI227,Under30_MI232,0.0,54.0030202578269,0.0,1064.9,-464.94,False
Under30_MI227,Under30_MI227,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI231,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI231,Under30_MI227,Under30_MI227,0.0,62.49736566643407,0.0,1170.82,0.0,True
Under30_MI227,Under30_MI232,Under30_MI227,306.0,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI232,Under30_MI6,Under30_MI232,605.02,54.0030202578269,0.0,1064.9,-464.94,False
Under30_MI6,Under30_MI233,Under30_MI227,13.29,0.0,0.0,0.0,0.0,False
Under30_MI233,Under30_MI231,Under30_MI233,13.29,77.33711543351127,0.0,2255.28,-137.28,False
Under30_MI231,Under30_MI233,Under30_MI227,13.29,62.49736566643407,0.0,1170.82,0.0,False
Under30_MI233,Under30_MI233,Under30_MI233,13.29,77.33711543351127,0.0,2255.28,-137.28,True
Under30_MI233,Under30_MI233,Under30_MI233,13.29,77.33711543351127,0.0,2255.28,-137.28,True
Under30_MI233,Under30_MI227,Under30_MI233,77.27,77.33711543351127,0.0,2255.28,-137.28,False
Under30_MI227,Under30_MI227,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI233,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI233,Under30_MI220,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,False
Under30_MI220,Under30_MI220,Under30_MI227,0.0,48.291223506743705,0.0,1347.18,0.0,False
Under30_MI220,Under30_MI233,Under30_MI227,0.0,48.291223506743705,0.0,1347.18,0.0,False
Under30_MI233,Under30_MI231,Under30_MI233,5.29,77.33711543351127,0.0,2255.28,-137.28,False
Under30_MI231,Under30_MI227,Under30_MI227,5.29,62.49736566643407,0.0,1170.82,0.0,True
Under30_MI227,Under30_MI227,Under30_MI227,3.86,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI231,Under30_MI227,5.9,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI231,Under30_MI235,Under30_MI227,5.9,62.49736566643407,0.0,1170.82,0.0,False
Under30_MI235,Under30_MI233,Under30_MI233,5.9,58.678159324079715,0.0,2907.85,0.0,True
Under30_MI233,Under30_MI233,Under30_MI233,5.9,77.33711543351127,0.0,2255.28,-137.28,True
Under30_MI233,Under30_MI233,Under30_MI233,5.9,77.33711543351127,0.0,2255.28,-137.28,True
Under30_MI233,Under30_MI233,Under30_MI233,5.9,77.33711543351127,0.0,2255.28,-137.28,True
Under30_MI233,Under30_MI233,Under30_MI233,5.9,77.33711543351127,0.0,2255.28,-137.28,True
Under30_MI233,Under30_MI233,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,True
Under30_MI233,Under30_MI235,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,False
Under30_MI235,Under30_MI231,Under30_MI233,0.0,58.678159324079715,0.0,2907.85,0.0,False
Under30_MI231,Under30_MI233,Under30_MI227,0.0,62.49736566643407,0.0,1170.82,0.0,False
Under30_MI233,Under30_MI233,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,True
Under30_MI233,Under30_MI233,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,True
Under30_MI233,Under30_MI227,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,False
Under30_MI227,Under30_MI227,Under30_MI227,4.3,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI202,Under30_MI227,7.12,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI202,Under30_MI227,Under30_MI227,7.12,54.465077922077896,0.0,618.1,0.0,True
Under30_MI227,Under30_MI231,Under30_MI227,0.49,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI231,Under30_MI233,Under30_MI227,0.49,62.49736566643407,0.0,1170.82,0.0,False
Under30_MI233,Under30_MI227,Under30_MI233,0.0,77.33711543351127,0.0,2255.28,-137.28,False
Under30_MI227,Under30_MI234,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI234,Under30_MI206,Under30_MI234,0.0,107.53508168529663,0.0,5759.22,0.0,False
Under30_MI206,Under30_MI227,Under30_MI227,4.3,53.823469656992096,0.0,317.77,0.0,True
Under30_MI227,Under30_MI227,Under30_MI227,5.74,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI206,Under30_MI227,0.58,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI206,Under30_MI206,Under30_MI227,0.58,53.823469656992096,0.0,317.77,0.0,False
Under30_MI206,Under30_MI227,Under30_MI227,4.3,53.823469656992096,0.0,317.77,0.0,True
Under30_MI227,Under30_MI227,Under30_MI227,5.74,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,3.91,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,4.3,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,4.3,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,5.74,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,5.74,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,5.74,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,5.6,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI227,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI163,Under30_MI227,0.0,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI163,Under30_MI163,Under30_MI163,0.0,56.61154368108569,0.0,720.0,0.0,True
Under30_MI163,Under30_MI213,Under30_MI163,17.16,56.61154368108569,0.0,720.0,0.0,False
Under30_MI213,Under30_MI163,Under30_MI213,17.16,39.040449075105855,0.0,871.0,0.0,False
Under30_MI163,Under30_MI214,Under30_MI163,17.16,56.61154368108569,0.0,720.0,0.0,False
Under30_MI214,Under30_MI213,Under30_MI163,17.16,53.043913298183945,0.0,408.25,0.0,False
Under30_MI213,Under30_MI214,Under30_MI213,17.16,39.040449075105855,0.0,871.0,0.0,False
Under30_MI214,Under30_MI213,Under30_MI163,17.16,53.043913298183945,0.0,408.25,0.0,False
Under30_MI213,Under30_MI214,Under30_MI213,17.16,39.040449075105855,0.0,871.0,0.0,False
Under30_MI214,Under30_MI213,Under30_MI163,17.16,53.043913298183945,0.0,408.25,0.0,False
Under30_MI213,Under30_MI163,Under30_MI213,17.16,39.040449075105855,0.0,871.0,0.0,False
Under30_MI163,Under30_MI214,Under30_MI163,17.16,56.61154368108569,0.0,720.0,0.0,False
Under30_MI214,Under30_MI163,Under30_MI163,17.16,53.043913298183945,0.0,408.25,0.0,True
Under30_MI163,Under30_MI163,Under30_MI163,17.16,56.61154368108569,0.0,720.0,0.0,True
Under30_MI163,Under30_MI227,Under30_MI163,3.91,56.61154368108569,0.0,720.0,0.0,False
Under30_MI227,Under30_MI227,Under30_MI227,15.54,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI220,Under30_MI227,15.54,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI220,Under30_MI220,Under30_MI227,15.54,48.291223506743705,0.0,1347.18,0.0,False
Under30_MI220,Under30_MI227,Under30_MI227,4.0,48.291223506743705,0.0,1347.18,0.0,True
Under30_MI227,Under30_MI227,Under30_MI227,4.3,51.603937207488315,0.0,2000.0,-145.0,True
Under30_MI227,Under30_MI218,Under30_MI227,38.17,51.603937207488315,0.0,2000.0,-145.0,False
Under30_MI218,Under30_MI218,Under30_MI218,38.17,94.35968312826562,0.0,4320.0,-225.52,True
Under30_MI218,Under30_MI218,Under30_MI218,38.17,94.35968312826562,0.0,4320.0,-225.52,True
Under30_MI218,Under30_MI218,Under30_MI218,38.17,94.35968312826562,0.0,4320.0,-225.52,True
Under30_MI218,Under30_MI218,Under30_MI218,38.17,94.35968312826562,0.0,4320.0,-225.52,True
START_STATE,Under60_WI228,Under60_MI227,193.0,70.01195804195802,0.0,740.65,-145.0,False
Under60_WI228,Under60_WI233,Under60_WI228,115.41,266.82760773966567,24.65,1145.8,-107.78,False
Under60_WI233,Under60_WI228,Under60_WI233,189.09,587.7013949275364,187.52,10276.91,-190.58,False
Under60_WI228,Under60_WI227,Under60_WI228,189.09,266.82760773966567,24.65,1145.8,-107.78,False
Under60_WI227,Under60_WI228,Under60_WI227,189.09,183.91745721271386,108.18,1137.46,0.0,False
Under60_WI228,Under60_WI228,Under60_WI228,193.0,266.82760773966567,24.65,1145.8,-107.78,True
Under60_WI228,Under60_WI227,Under60_WI228,193.0,266.82760773966567,24.65,1145.8,-107.78,False
Under60_WI227,Under60_WI233,Under60_WI227,115.41,183.91745721271386,108.18,1137.46,0.0,False
Under60_WI233,Under60_WI231,Under60_WI233,52.1,587.7013949275364,187.52,10276.91,-190.58,False
Under60_WI231,Under60_WI233,Under60_WI233,52.1,383.3497909407665,53.58,10276.91,-190.58,True
Under60_WI233,Under60_WI182,Under60_WI233,166.66,587.7013949275364,187.52,10276.91,-190.58,False
Under60_WI182,Under60_WI233,Under60_WI182,121.36,174.9829069767442,134.8,479.2,91.91,False
Under60_WI233,Under60_WI235,Under60_WI233,121.36,587.7013949275364,187.52,10276.91,-190.58,False
Under60_WI235,Under60_WI231,Under60_WI233,121.36,242.02186147186148,171.82,1050.79,-105.36,False
Under60_WI231,Under60_WI182,Under60_WI233,134.8,383.3497909407665,53.58,10276.91,-190.58,False
Under60_WI182,Under60_WI227,Under60_WI182,111.9,174.9829069767442,134.8,479.2,91.91,False
Under60_WI227,Under60_WI231,Under60_WI227,109.81,183.91745721271386,108.18,1137.46,0.0,False
Under60_WI231,Under60_WI233,Under60_WI233,109.81,383.3497909407665,53.58,10276.91,-190.58,True
Under60_WI233,Under60_WI235,Under60_WI233,109.81,587.7013949275364,187.52,10276.91,-190.58,False
Under60_WI235,Under60_WI182,Under60_WI233,175.58,242.02186147186148,171.82,1050.79,-105.36,False
Under60_WI182,Under60_WI233,Under60_WI182,171.82,174.9829069767442,134.8,479.2,91.91,False
Under60_WI233,Under60_WI233,Under60_WI233,171.82,587.7013949275364,187.52,10276.91,-190.58,True
Under60_WI233,Under60_WI235,Under60_WI233,171.82,587.7013949275364,187.52,10276.91,-190.58,False
Under60_WI235,Under60_WI231,Under60_WI233,13.62,242.02186147186148,171.82,1050.79,-105.36,False
Under60_WI231,Under60_WI233,Under60_WI233,57.58,383.3497909407665,53.58,10276.91,-190.58,True
Under60_WI233,Under60_WI231,Under60_WI233,57.58,587.7013949275364,187.52,10276.91,-190.58,False
Under60_WI231,Under60_WI227,Under60_WI233,116.25,383.3497909407665,53.58,10276.91,-190.58,False
Under60_WI227,Under60_WI231,Under60_WI227,33.6,183.91745721271386,108.18,1137.46,0.0,False
Under60_WI231,Under60_WI233,Under60_WI233,33.6,383.3497909407665,53.58,10276.91,-190.58,True
Under60_WI233,Under60_WI227,Under60_WI233,168.62,587.7013949275364,187.52,10276.91,-190.58,False
Under60_WI227,Under60_WI233,Under60_WI227,113.52,183.91745721271386,108.18,1137.46,0.0,False
Under60_WI233,Under60_WI231,Under60_WI233,113.52,587.7013949275364,187.52,10276.91,-190.58,False
Under60_WI231,Under60_WI235,Under60_WI233,113.52,383.3497909407665,53.58,10276.91,-190.58,False
Under60_WI235,Under60_WI228,Under60_WI233,0.0,242.02186147186148,171.82,1050.79,-105.36,False
Under60_WI228,Under60_WI228,Under60_WI228,0.0,266.82760773966567,24.65,1145.8,-107.78,True
Under60_WI228,Under60_WI240,Under60_WI228,420.77,266.82760773966567,24.65,1145.8,-107.78,False
Under60_WI240,Under60_WI226,Under60_WI240,32.47,8779.996506849317,20556.3,21633.23,329.02,False
Under60_WI226,Under60_WI227,Under60_WI227,420.77,248.72,112.39,1681.23,0.0,True
Under60_WI227,Under60_WI226,Under60_WI227,420.77,183.91745721271386,108.18,1137.46,0.0,False
Under60_WI226,Under60_WI228,Under60_WI227,207.58,248.72,112.39,1681.23,0.0,False
Under60_WI228,Under60_WI231,Under60_WI228,69.56,266.82760773966567,24.65,1145.8,-107.78,False
Under60_WI231,Under60_WI235,Under60_WI233,69.56,383.3497909407665,53.58,10276.91,-190.58,False
Under60_WI235,Under60_WI228,Under60_WI233,207.58,242.02186147186148,171.82,1050.79,-105.36,False
START_STATE,Under30_LA173,Under60_MI227,170.01,70.01195804195802,0.0,740.65,-145.0,False
Under30_LA173,Under30_LA173,Under30_LA227,84.27,51.17,42.89,59.45,42.89,False
Under30_LA173,Under30_LA227,Under30_LA227,59.45,51.17,42.89,59.45,42.89,True
Under30_LA227,Under30_LA227,Under30_LA227,42.89,97.45517241379311,52.49,267.53,31.08,True
Under30_LA227,Under30_LA227,Under30_LA227,100.33,97.45517241379311,52.49,267.53,31.08,True
Under30_LA227,Under30_LA227,Under30_LA227,31.08,97.45517241379311,52.49,267.53,31.08,True
Under30_LA227,Under30_LA227,Under30_LA227,59.45,97.45517241379311,52.49,267.53,31.08,True
Under30_LA227,Under30_LA206,Under30_LA227,7.32,97.45517241379311,52.49,267.53,31.08,False
Under30_LA206,Under30_LA206,Under30_LA206,18.68,154.06119999999999,193.46,267.53,18.63,True
Under30_LA206,Under30_LA206,Under30_LA206,18.63,154.06119999999999,193.46,267.53,18.63,True
Under30_LA206,Under30_LA227,Under30_LA206,52.49,154.06119999999999,193.46,267.53,18.63,False
Under30_LA227,Under30_LA173,Under30_LA227,385.0,97.45517241379311,52.49,267.53,31.08,False
Under30_LA173,Under30_LA227,Under30_LA227,42.89,51.17,42.89,59.45,42.89,True
Under30_LA227,Under30_LA202,Under30_LA227,94.13,97.45517241379311,52.49,267.53,31.08,False
